YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEUBIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Corica Soborna,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Cyprinidae,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Eutropiichthys Vacha,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Glossogobius Giuris,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Heteropneustes Fossilis,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Lates Calcarifer,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Lepidocephalichtys Guntea,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Macrognathus Aculeatus,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Mystus Vittatus,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Ompok Pabda,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Oreochromis Spp,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Otra Pesca,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Puntius Sarana,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Puntius Sophore,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Sperata Aor,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3038910,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Wallago Attu,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,9,BD,GB,"Southampton, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,10612.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3069990,03032500|03032500|03032500|03032900|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03069990,Metapenaeus Monoceros,Ailia Coila|Amblypharyngodon Mola|Anabas Testudineus|Apocryptes Bato|Channa Punctatus|Channa Spp|Cirrhinus Spp|Clarias Spp|Corica Soborna|Cyprinidae|Eutropiichthys Vacha|Glossogobius Giuris|Heteropneustes Fossilis|Labeo Bata|Labeo Calbasu|Lates Calcarifer|Lepidocephalichtys Guntea|Macrognathus Aculeatus|Metapenaeus Monoceros|Mystus Vittatus|Ompok Pabda|Oreochromis Spp|Otra Pesca|Puntius Sarana|Puntius Sophore|Sperata Aor|Wallago Attu,-
2017,Q4,10,10,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,21924,21000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,2109939,2109939,Aves,Aves,-
2017,Q4,10,10,BR,GB,London Gateway,IE,IE,BR,Brazil,GB,CVEDP,No,Human Consumption,21248.64,20160,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,160232,160232,Aves,Aves,Salmonella spp.
2017,Q4,10,10,TH,GB,London Gateway,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17327.88,14978.88,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,160232,160232,Aves,Aves,-
2017,Q4,10,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,26400,22500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,26000,23000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-16,2017,Q4,11,16,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,26000,22500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-18,2017,Q4,11,18,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,24500,23000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-24,2017,Q4,11,24,3047110,3047110,Gadus Macrocephalus,Gadus Macrocephalus,-
2017,Q4,10,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,24500,19725,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-18,2017,Q4,11,18,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,18867.2,16000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-18,2017,Q4,11,18,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,22700,20160,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-27,2017,Q4,11,27,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,10,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,21750,12000,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Chloramphenicol
2017,Q4,10,10,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,21750,12000,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Nitrofurans
2017,Q4,10,10,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,21750,12000,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Tetracyclines
2017,Q4,10,11,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,1173.76,860.16,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-15,2017,Q4,11,15,230910,230910,Pesca,Pesca,-
2017,Q4,10,11,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,16150.68,12265.34,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-15,2017,Q4,11,15,230910,230910|230910,Aves,Aves|Pesca,-
2017,Q4,10,11,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,16150.68,12265.34,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-15,2017,Q4,11,15,230910,230910|230910,Pesca,Aves|Pesca,-
2017,Q4,10,11,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18018,16800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-07,2017,Q4,11,7,160232,160232,Aves,Aves,-
2017,Q4,10,11,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20286,19320,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,160232,160232,Aves,Aves,-
2017,Q4,10,11,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,21000,13500,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Chloramphenicol
2017,Q4,10,11,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,21000,13500,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Nitrofurans
2017,Q4,10,11,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,21000,13500,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Tetracyclines
2017,Q4,10,11,CN,GB,Liverpool,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,7621,3699,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-01,2017,Q4,11,1,230910,230910|42050090,Ungulates,Artiodactyla - Suidae|Ungulates,-
2017,Q4,10,11,CN,GB,Liverpool,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,7621,3699,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-01,2017,Q4,11,1,42050090,230910|42050090,Artiodactyla - Suidae,Artiodactyla - Suidae|Ungulates,-
2017,Q4,10,11,CN,GB,Liverpool,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,7669,3699,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-02,2017,Q4,11,2,230910,230910|42050090,Ungulates,Artiodactyla - Suidae|Ungulates,-
