YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q4,11,10,NZ,GB,Heathrow,NL,NL,NZ,NZ,NL,CVEDP,No,Human Consumption,1288,1216,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q4,11,12,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,2042230,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,12,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,3387,3138,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,2042300,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-27,2018,Q4,11,27,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24489,23035,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-27,2018,Q4,11,27,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24817,23407,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-27,2018,Q4,11,27,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-27,2018,Q4,11,27,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,18,NZ,GB,Heathrow,NL,NL,NZ,NZ,NL,CVEDP,No,Human Consumption,730,681,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q4,11,21,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16900,16431,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-25,2018,Q4,11,25,20230,20230,Bos Taurus,Bos Taurus,-
2018,Q4,11,19,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,18757,18333,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,2069099,2069099,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24441,22982,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24974,23564,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24300,22775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,22443,21011,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,25114,23552,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,23327,21905,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12932,12176,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16309,15791,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,2044250,02044250|02069099,Ovis Aries,Ovis Aries,-
2018,Q4,11,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,2069099,02044250|02069099,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Tilbury, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13698,13105,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-01,2018,Q4,12,1,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,17796,17381,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-06,2018,Q4,12,6,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24293,22733,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-07,2018,Q4,12,7,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,23230,21787,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11592,10878,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-10,2018,Q4,12,10,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-10,2018,Q4,12,10,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,18427,17952,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-10,2018,Q4,12,10,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24332,22967,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24088,22693,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,22009,20595,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,25,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-26,2018,Q4,11,26,2042230,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,25,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,2232,2061,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-26,2018,Q4,11,26,2042300,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q4,11,26,NZ,GB,Heathrow,NL,NL,NZ,NZ,NL,CVEDP,No,Human Consumption,1293,1203,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-27,2018,Q4,11,27,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q4,11,26,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,17779,17381,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-30,2018,Q4,11,30,20230,20230,Bos Taurus,Bos Taurus,-
2018,Q4,11,30,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16989,16517,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-06,2018,Q4,12,6,20230,20230,Bos Taurus,Bos Taurus,-
2018,Q4,11,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,160250,160250,Bos Spp,Bos Spp,Clostridium perfringens
2018,Q4,11,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,160250,160250,Bos Spp,Bos Spp,Enterobacteriaceae
2018,Q4,11,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,3173,2673,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,160250,160250,Bos Spp,Bos Spp,Eschericia coli
2018,Q4,11,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,160250,160250,Bos Spp,Bos Spp,Listeria monocytogenes
2018,Q4,11,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,160250,160250,Bos Spp,Bos Spp,Listeria spp (excl L. monocytogenes)
2018,Q4,11,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,160250,160250,Bos Spp,Bos Spp,Salmonella spp.
2018,Q4,11,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,160250,160250,Bos Spp,Bos Spp,Staphylococcus coagulase +
2018,Q4,11,1,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-06,2018,Q4,11,6,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,11,6,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-14,2018,Q4,11,14,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,11,19,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-27,2018,Q4,11,27,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,11,19,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-28,2018,Q4,11,28,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,11,19,VN,GB,"Southampton, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,11,27,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-04,2018,Q4,12,4,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,11,27,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-05,2018,Q4,12,5,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q4,11,6,VN,GB,Heathrow,GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,4,4,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-06,2018,Q4,11,6,16041997,16041997,Pangasius Spp,Pangasius Spp,-
2018,Q4,11,19,VN,GB,Heathrow,GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,8,8,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,16041997,16041997,Pangasius Spp,Pangasius Spp,-
2018,Q4,11,5,BR,GB,London Gateway,GB,GB,BR,BR,GB,CVEDP,No,Human Consumption,11851,11239,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,20230,20230,Bos Taurus,Bos Taurus,-
2018,Q4,11,14,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,977,549,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,4090000,4090000,Apis Melifera,Apis Melifera,-
2018,Q4,11,27,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-30,2018,Q4,11,30,20727,20727,Meleagris Gallopavo,Meleagris Gallopavo,Antibacterials
2018,Q4,11,27,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-30,2018,Q4,11,30,20727,20727,Meleagris Gallopavo,Meleagris Gallopavo,Avermectins
2018,Q4,11,27,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-30,2018,Q4,11,30,20727,20727,Meleagris Gallopavo,Meleagris Gallopavo,coccidiostats
2018,Q4,11,27,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,23142,21722,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-30,2018,Q4,11,30,20727,20727,Meleagris Gallopavo,Meleagris Gallopavo,Nitrofurans
2018,Q4,11,1,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-09,2018,Q4,11,9,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,5,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-09,2018,Q4,11,9,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,5,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25200,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-09,2018,Q4,11,9,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,5,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-09,2018,Q4,11,9,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,9,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25488,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-16,2018,Q4,11,16,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,9,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-16,2018,Q4,11,16,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,12,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25488,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-16,2018,Q4,11,16,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,12,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25456,23970,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-15,2018,Q4,11,15,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,19,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25488,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,23,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25488,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-28,2018,Q4,11,28,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,23,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,23,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,23,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,23,CL,GB,London Gateway,GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,25352,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,20,CL,GB,London Gateway,DE,DE,CL,CL,GB,CVEDP,No,Human Consumption,25456,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,20,CL,GB,London Gateway,DE,DE,CL,CL,GB,CVEDP,No,Human Consumption,25060,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q4,11,20,CL,GB,London Gateway,DE,DE,CL,CL,GB,CVEDP,No,Human Consumption,25460,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-26,2018,Q4,11,26,20714,20714,Gallus Gallus,Gallus Gallus,-
